"Taxon ID","Genome ID","Genome Name","Antibiotic","Resistant Phenotype","Measurement","Measurement Sign","Measurement Value","Measurement Unit","Laboratory Typing Method","Laboratory Typing Method Version","Laboratory Typing Platform","Vendor","Testing Standard","Testing Standard Year","Computational Method","Computational Method Version","Computational Method Performance","Evidence","Source","PubMed"
747,"747.3045","Pasteurella multocida CM2013-0017-0","cefazolin","Susceptible","<=1","<=","1","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3045","Pasteurella multocida CM2013-0017-0","cefpodoxime","","<=1","<=","1","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3045","Pasteurella multocida CM2013-0017-0","cefovecin","","<=0.25","<=","0.25","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3045","Pasteurella multocida CM2013-0017-0","ceftazidime","","<=4","<=","4","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3045","Pasteurella multocida CM2013-0017-0","cephalexin","","==2","==","2","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3045","Pasteurella multocida CM2013-0017-0","chloramphenicol","Susceptible","<=2","<=","2","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3045","Pasteurella multocida CM2013-0017-0","imipenem","Susceptible","<=1","<=","1","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3045","Pasteurella multocida CM2013-0017-0","enrofloxacin","","<=0.12","<=","0.12","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3045","Pasteurella multocida CM2013-0017-0","marbofloxacin","","<=0.12","<=","0.12","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3045","Pasteurella multocida CM2013-0017-0","orbifloxacin","","<=1","<=","1","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3045","Pasteurella multocida CM2013-0017-0","pradofloxacin","","<=0.25","<=","0.25","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3045","Pasteurella multocida CM2013-0017-0","tetracycline","","<=4","<=","4","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3045","Pasteurella multocida CM2013-0017-0","doxycycline","Susceptible","<=0.25","<=","0.25","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3045","Pasteurella multocida CM2013-0017-0","trimethoprim/sulfamethoxazole","Susceptible","<=0.5/9.5","<=","0.5/9.5","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3053","Pasteurella multocida CM2010-0113-1","amoxicillin/clavulanic acid","Susceptible","==0.5/0.25","==","0.5/0.25","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3053","Pasteurella multocida CM2010-0113-1","ampicillin","Susceptible","<=0.25","<=","0.25","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3053","Pasteurella multocida CM2010-0113-1","piperacillin/tazobactam","","<=8/4","<=","8/4","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3053","Pasteurella multocida CM2010-0113-1","amikacin","","==8","==","8","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3053","Pasteurella multocida CM2010-0113-1","gentamicin","","==2","==","2","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3053","Pasteurella multocida CM2010-0113-1","cefazolin","Susceptible","<=1","<=","1","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3053","Pasteurella multocida CM2010-0113-1","cefpodoxime","","<=1","<=","1","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3053","Pasteurella multocida CM2010-0113-1","cefovecin","","<=0.25","<=","0.25","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3053","Pasteurella multocida CM2010-0113-1","ceftazidime","","<=4","<=","4","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3053","Pasteurella multocida CM2010-0113-1","cephalexin","","==4","==","4","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3053","Pasteurella multocida CM2010-0113-1","chloramphenicol","Susceptible","<=2","<=","2","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3053","Pasteurella multocida CM2010-0113-1","imipenem","Susceptible","<=1","<=","1","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3053","Pasteurella multocida CM2010-0113-1","enrofloxacin","","<=0.12","<=","0.12","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3053","Pasteurella multocida CM2010-0113-1","marbofloxacin","","<=0.12","<=","0.12","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3053","Pasteurella multocida CM2010-0113-1","orbifloxacin","","<=1","<=","1","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3053","Pasteurella multocida CM2010-0113-1","pradofloxacin","Susceptible","<=0.25","<=","0.25","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3053","Pasteurella multocida CM2010-0113-1","tetracycline","","<=4","<=","4","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3053","Pasteurella multocida CM2010-0113-1","doxycycline","Susceptible","<=0.25","<=","0.25","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3053","Pasteurella multocida CM2010-0113-1","trimethoprim/sulfamethoxazole","Susceptible","<=0.5/9.5","<=","0.5/9.5","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3052","Pasteurella multocida CM2010-0516-0","amoxicillin/clavulanic acid","Susceptible","<=0.25/0.12","<=","0.25/0.12","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3052","Pasteurella multocida CM2010-0516-0","ampicillin","Susceptible","<=0.25","<=","0.25","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3052","Pasteurella multocida CM2010-0516-0","piperacillin/tazobactam","","<=8/4","<=","8/4","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3052","Pasteurella multocida CM2010-0516-0","amikacin","","==8","==","8","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3052","Pasteurella multocida CM2010-0516-0","gentamicin","","==2","==","2","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3052","Pasteurella multocida CM2010-0516-0","cefazolin","Susceptible","<=1","<=","1","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3052","Pasteurella multocida CM2010-0516-0","cefpodoxime","","<=1","<=","1","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3052","Pasteurella multocida CM2010-0516-0","cefovecin","","<=0.25","<=","0.25","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3052","Pasteurella multocida CM2010-0516-0","ceftazidime","","<=4","<=","4","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3052","Pasteurella multocida CM2010-0516-0","cephalexin","","==2","==","2","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3052","Pasteurella multocida CM2010-0516-0","chloramphenicol","Susceptible","<=2","<=","2","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3052","Pasteurella multocida CM2010-0516-0","imipenem","Susceptible","<=1","<=","1","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3052","Pasteurella multocida CM2010-0516-0","enrofloxacin","","<=0.12","<=","0.12","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3052","Pasteurella multocida CM2010-0516-0","marbofloxacin","","<=0.12","<=","0.12","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3052","Pasteurella multocida CM2010-0516-0","orbifloxacin","","<=1","<=","1","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3052","Pasteurella multocida CM2010-0516-0","pradofloxacin","","<=0.25","<=","0.25","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3052","Pasteurella multocida CM2010-0516-0","tetracycline","","<=4","<=","4","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3052","Pasteurella multocida CM2010-0516-0","doxycycline","Susceptible","<=0.25","<=","0.25","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3052","Pasteurella multocida CM2010-0516-0","trimethoprim/sulfamethoxazole","Susceptible","<=0.5/9.5","<=","0.5/9.5","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3054","Pasteurella multocida CM2009-0682-0","amoxicillin/clavulanic acid","Susceptible","==0.5/0.25","==","0.5/0.25","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3054","Pasteurella multocida CM2009-0682-0","ampicillin","Susceptible","<=0.25","<=","0.25","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3054","Pasteurella multocida CM2009-0682-0","piperacillin/tazobactam","","<=8/4","<=","8/4","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3054","Pasteurella multocida CM2009-0682-0","amikacin","","==8","==","8","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3054","Pasteurella multocida CM2009-0682-0","gentamicin","","==2","==","2","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3054","Pasteurella multocida CM2009-0682-0","cefazolin","Susceptible","<=1","<=","1","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3054","Pasteurella multocida CM2009-0682-0","cefpodoxime","","<=1","<=","1","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3054","Pasteurella multocida CM2009-0682-0","cefovecin","","<=0.25","<=","0.25","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3054","Pasteurella multocida CM2009-0682-0","ceftazidime","","<=4","<=","4","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3054","Pasteurella multocida CM2009-0682-0","cephalexin","","==4","==","4","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3054","Pasteurella multocida CM2009-0682-0","chloramphenicol","","<=2","<=","2","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3054","Pasteurella multocida CM2009-0682-0","imipenem","Susceptible","<=1","<=","1","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3054","Pasteurella multocida CM2009-0682-0","enrofloxacin","","<=0.12","<=","0.12","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3054","Pasteurella multocida CM2009-0682-0","marbofloxacin","","<=0.12","<=","0.12","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3054","Pasteurella multocida CM2009-0682-0","orbifloxacin","","<=1","<=","1","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3054","Pasteurella multocida CM2009-0682-0","pradofloxacin","","<=0.25","<=","0.25","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3054","Pasteurella multocida CM2009-0682-0","tetracycline","","<=4","<=","4","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3054","Pasteurella multocida CM2009-0682-0","doxycycline","Susceptible","<=0.25","<=","0.25","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3054","Pasteurella multocida CM2009-0682-0","trimethoprim/sulfamethoxazole","Susceptible","<=0.5/9.5","<=","0.5/9.5","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3056","Pasteurella multocida CM2009-0556-0","amoxicillin/clavulanic acid","Susceptible","==0.5/0.25","==","0.5/0.25","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3056","Pasteurella multocida CM2009-0556-0","ampicillin","Susceptible","<=0.25","<=","0.25","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3056","Pasteurella multocida CM2009-0556-0","piperacillin/tazobactam","","<=8/4","<=","8/4","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3056","Pasteurella multocida CM2009-0556-0","amikacin","","==16","==","16","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3056","Pasteurella multocida CM2009-0556-0","gentamicin","","==2","==","2","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3056","Pasteurella multocida CM2009-0556-0","cefazolin","Susceptible","<=1","<=","1","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3056","Pasteurella multocida CM2009-0556-0","cefpodoxime","","<=1","<=","1","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3056","Pasteurella multocida CM2009-0556-0","cefovecin","","<=0.25","<=","0.25","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3056","Pasteurella multocida CM2009-0556-0","ceftazidime","","<=4","<=","4","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3056","Pasteurella multocida CM2009-0556-0","cephalexin","","==4","==","4","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3056","Pasteurella multocida CM2009-0556-0","chloramphenicol","Susceptible","<=2","<=","2","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3056","Pasteurella multocida CM2009-0556-0","imipenem","Susceptible","<=1","<=","1","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3056","Pasteurella multocida CM2009-0556-0","enrofloxacin","","<=0.12","<=","0.12","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3056","Pasteurella multocida CM2009-0556-0","marbofloxacin","","<=0.12","<=","0.12","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3056","Pasteurella multocida CM2009-0556-0","orbifloxacin","","<=1","<=","1","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3056","Pasteurella multocida CM2009-0556-0","pradofloxacin","","<=0.25","<=","0.25","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3056","Pasteurella multocida CM2009-0556-0","tetracycline","","<=4","<=","4","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3056","Pasteurella multocida CM2009-0556-0","doxycycline","Susceptible","<=0.25","<=","0.25","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3056","Pasteurella multocida CM2009-0556-0","trimethoprim/sulfamethoxazole","Susceptible","<=0.5/9.5","<=","0.5/9.5","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3059","Pasteurella multocida CM2007-0542-0","amoxicillin/clavulanic acid","Susceptible","<=0.25/0.12","<=","0.25/0.12","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3059","Pasteurella multocida CM2007-0542-0","ampicillin","Susceptible","<=0.25","<=","0.25","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3059","Pasteurella multocida CM2007-0542-0","piperacillin/tazobactam","","<=8/4","<=","8/4","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3059","Pasteurella multocida CM2007-0542-0","amikacin","","==8","==","8","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3059","Pasteurella multocida CM2007-0542-0","gentamicin","","==2","==","2","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3059","Pasteurella multocida CM2007-0542-0","cefazolin","Susceptible","<=1","<=","1","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3059","Pasteurella multocida CM2007-0542-0","cefpodoxime","","<=1","<=","1","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3059","Pasteurella multocida CM2007-0542-0","cefovecin","","<=0.25","<=","0.25","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3059","Pasteurella multocida CM2007-0542-0","ceftazidime","","<=4","<=","4","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3059","Pasteurella multocida CM2007-0542-0","cephalexin","","==4","==","4","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3059","Pasteurella multocida CM2007-0542-0","chloramphenicol","Susceptible","<=2","<=","2","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3059","Pasteurella multocida CM2007-0542-0","imipenem","Susceptible","<=1","<=","1","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3059","Pasteurella multocida CM2007-0542-0","enrofloxacin","","<=0.12","<=","0.12","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3059","Pasteurella multocida CM2007-0542-0","marbofloxacin","","<=0.12","<=","0.12","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3059","Pasteurella multocida CM2007-0542-0","orbifloxacin","","<=1","<=","1","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3059","Pasteurella multocida CM2007-0542-0","pradofloxacin","","<=0.25","<=","0.25","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3059","Pasteurella multocida CM2007-0542-0","tetracycline","","<=4","<=","4","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3059","Pasteurella multocida CM2007-0542-0","doxycycline","Susceptible","<=0.25","<=","0.25","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3059","Pasteurella multocida CM2007-0542-0","trimethoprim/sulfamethoxazole","Susceptible","<=0.5/9.5","<=","0.5/9.5","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3026","Pasteurella multocida CM2019-0106-0","amoxicillin/clavulanic acid","Susceptible","<=0.25/0.12","<=","0.25/0.12","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3026","Pasteurella multocida CM2019-0106-0","ampicillin","Susceptible","<=0.25","<=","0.25","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3026","Pasteurella multocida CM2019-0106-0","piperacillin/tazobactam","","<=8/4","<=","8/4","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3026","Pasteurella multocida CM2019-0106-0","amikacin","","<=4","<=","4","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3026","Pasteurella multocida CM2019-0106-0","gentamicin","","==0.5","==","0.5","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3026","Pasteurella multocida CM2019-0106-0","cefazolin","Susceptible","<=1","<=","1","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3026","Pasteurella multocida CM2019-0106-0","cefpodoxime","","<=1","<=","1","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3026","Pasteurella multocida CM2019-0106-0","cefovecin","","<=0.25","<=","0.25","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3026","Pasteurella multocida CM2019-0106-0","ceftazidime","","<=4","<=","4","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3026","Pasteurella multocida CM2019-0106-0","cephalexin","","==2","==","2","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3026","Pasteurella multocida CM2019-0106-0","chloramphenicol","Susceptible","<=2","<=","2","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3026","Pasteurella multocida CM2019-0106-0","imipenem","Susceptible","<=1","<=","1","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3026","Pasteurella multocida CM2019-0106-0","enrofloxacin","","<=0.12","<=","0.12","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3026","Pasteurella multocida CM2019-0106-0","marbofloxacin","","<=0.12","<=","0.12","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3026","Pasteurella multocida CM2019-0106-0","orbifloxacin","","<=1","<=","1","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3026","Pasteurella multocida CM2019-0106-0","pradofloxacin","","<=0.25","<=","0.25","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3026","Pasteurella multocida CM2019-0106-0","tetracycline","","<=4","<=","4","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3026","Pasteurella multocida CM2019-0106-0","doxycycline","Susceptible","<=0.25","<=","0.25","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3026","Pasteurella multocida CM2019-0106-0","trimethoprim/sulfamethoxazole","Susceptible","<=0.5/9.5","<=","0.5/9.5","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3041","Pasteurella multocida CM2014-0657-0","amoxicillin/clavulanic acid","Susceptible","<=0.25/0.12","<=","0.25/0.12","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3041","Pasteurella multocida CM2014-0657-0","ampicillin","Susceptible","<=0.25","<=","0.25","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3041","Pasteurella multocida CM2014-0657-0","piperacillin/tazobactam","","<=8/4","<=","8/4","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3041","Pasteurella multocida CM2014-0657-0","amikacin","","==8","==","8","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3041","Pasteurella multocida CM2014-0657-0","gentamicin","","==2","==","2","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3041","Pasteurella multocida CM2014-0657-0","cefazolin","Susceptible","<=1","<=","1","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3041","Pasteurella multocida CM2014-0657-0","cefpodoxime","","<=1","<=","1","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3041","Pasteurella multocida CM2014-0657-0","cefovecin","","<=0.25","<=","0.25","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3041","Pasteurella multocida CM2014-0657-0","ceftazidime","","<=4","<=","4","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3041","Pasteurella multocida CM2014-0657-0","cephalexin","","==2","==","2","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3041","Pasteurella multocida CM2014-0657-0","chloramphenicol","Susceptible","<=2","<=","2","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3041","Pasteurella multocida CM2014-0657-0","imipenem","Susceptible","<=1","<=","1","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
747,"747.3041","Pasteurella multocida CM2014-0657-0","enrofloxacin","","<=0.12","<=","0.12","mg/L","MIC","96-Well Plate","Sensititre","Trek Diagnostic Systems","CLSI","","","","","","",""
