csv,fasta_dir,total_rows,matched,unmatched,match_%,output
amr_taxon_1081896_Escherichia_coli.csv,taxon_1081896_Escherichia_coli,63,63,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1081896_Escherichia_coli_mapped.csv
amr_taxon_1081927_Pseudomonas_aeruginosa.csv,taxon_1081927_Pseudomonas_aeruginosa,63,63,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1081927_Pseudomonas_aeruginosa_mapped.csv
amr_taxon_1082934_Acinetobacter_baumannii.csv,taxon_1082934_Acinetobacter_baumannii,30,30,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1082934_Acinetobacter_baumannii_mapped.csv
amr_taxon_1086030_Shigella_flexneri.csv,taxon_1086030_Shigella_flexneri,8,8,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1086030_Shigella_flexneri_mapped.csv
amr_taxon_108619_Salmonella_enterica.csv,taxon_108619_Salmonella_enterica,10878,10878,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_108619_Salmonella_enterica_mapped.csv
amr_taxon_1087440_Klebsiella_pneumoniae.csv,taxon_1087440_Klebsiella_pneumoniae,145,145,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1087440_Klebsiella_pneumoniae_mapped.csv
amr_taxon_1087441_Klebsiella_pneumoniae.csv,taxon_1087441_Klebsiella_pneumoniae,54,54,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1087441_Klebsiella_pneumoniae_mapped.csv
amr_taxon_1087443_Klebsiella_pneumoniae.csv,taxon_1087443_Klebsiella_pneumoniae,54,54,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1087443_Klebsiella_pneumoniae_mapped.csv
amr_taxon_1087444_Klebsiella_pneumoniae.csv,taxon_1087444_Klebsiella_pneumoniae,54,54,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1087444_Klebsiella_pneumoniae_mapped.csv
amr_taxon_1087445_Klebsiella_pneumoniae.csv,taxon_1087445_Klebsiella_pneumoniae,31,31,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1087445_Klebsiella_pneumoniae_mapped.csv
amr_taxon_1087446_Klebsiella_pneumoniae.csv,taxon_1087446_Klebsiella_pneumoniae,31,31,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1087446_Klebsiella_pneumoniae_mapped.csv
amr_taxon_1087447_Klebsiella_pneumoniae.csv,taxon_1087447_Klebsiella_pneumoniae,31,31,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1087447_Klebsiella_pneumoniae_mapped.csv
amr_taxon_1089299_Streptococcus_pneumoniae.csv,taxon_1089299_Streptococcus_pneumoniae,25,25,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1089299_Streptococcus_pneumoniae_mapped.csv
amr_taxon_1089300_Streptococcus_pneumoniae.csv,taxon_1089300_Streptococcus_pneumoniae,25,25,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1089300_Streptococcus_pneumoniae_mapped.csv
amr_taxon_1089445_Escherichia_coli.csv,taxon_1089445_Escherichia_coli,63,63,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1089445_Escherichia_coli_mapped.csv
amr_taxon_1089456_Pseudomonas_aeruginosa.csv,taxon_1089456_Pseudomonas_aeruginosa,20,20,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1089456_Pseudomonas_aeruginosa_mapped.csv
amr_taxon_108981_Acinetobacter_schindleri.csv,taxon_108981_Acinetobacter_schindleri,9,9,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_108981_Acinetobacter_schindleri_mapped.csv
amr_taxon_1090926_Escherichia_coli.csv,taxon_1090926_Escherichia_coli,63,63,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1090926_Escherichia_coli_mapped.csv
amr_taxon_1090927_Escherichia_coli.csv,taxon_1090927_Escherichia_coli,126,126,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1090927_Escherichia_coli_mapped.csv
amr_taxon_1090928_Escherichia_coli.csv,taxon_1090928_Escherichia_coli,63,63,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1090928_Escherichia_coli_mapped.csv
amr_taxon_1090929_Escherichia_coli.csv,taxon_1090929_Escherichia_coli,63,63,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1090929_Escherichia_coli_mapped.csv
amr_taxon_1090930_Escherichia_coli.csv,taxon_1090930_Escherichia_coli,63,63,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1090930_Escherichia_coli_mapped.csv
amr_taxon_1090945_Salmonella_enterica.csv,taxon_1090945_Salmonella_enterica,38,38,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1090945_Salmonella_enterica_mapped.csv
amr_taxon_1091500_Mycobacterium_tuberculosis.csv,taxon_1091500_Mycobacterium_tuberculosis,37,37,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1091500_Mycobacterium_tuberculosis_mapped.csv
amr_taxon_1091501_Mycobacterium_tuberculosis.csv,taxon_1091501_Mycobacterium_tuberculosis,37,37,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1091501_Mycobacterium_tuberculosis_mapped.csv
amr_taxon_1093787_Pseudomonas_aeruginosa.csv,taxon_1093787_Pseudomonas_aeruginosa,20,20,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1093787_Pseudomonas_aeruginosa_mapped.csv
amr_taxon_1093788_Campylobacter_jejuni.csv,taxon_1093788_Campylobacter_jejuni,12,12,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1093788_Campylobacter_jejuni_mapped.csv
amr_taxon_1093789_Campylobacter_jejuni.csv,taxon_1093789_Campylobacter_jejuni,12,12,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1093789_Campylobacter_jejuni_mapped.csv
amr_taxon_1094167_Klebsiella_pneumoniae.csv,taxon_1094167_Klebsiella_pneumoniae,54,54,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1094167_Klebsiella_pneumoniae_mapped.csv
amr_taxon_1094168_Klebsiella_pneumoniae.csv,taxon_1094168_Klebsiella_pneumoniae,31,31,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1094168_Klebsiella_pneumoniae_mapped.csv
amr_taxon_1094169_Klebsiella_pneumoniae.csv,taxon_1094169_Klebsiella_pneumoniae,52,52,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1094169_Klebsiella_pneumoniae_mapped.csv
amr_taxon_1094170_Klebsiella_pneumoniae.csv,taxon_1094170_Klebsiella_pneumoniae,147,147,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1094170_Klebsiella_pneumoniae_mapped.csv
amr_taxon_1094171_Klebsiella_pneumoniae.csv,taxon_1094171_Klebsiella_pneumoniae,54,54,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1094171_Klebsiella_pneumoniae_mapped.csv
amr_taxon_1094469_Acinetobacter_baumannii.csv,taxon_1094469_Acinetobacter_baumannii,29,29,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1094469_Acinetobacter_baumannii_mapped.csv
amr_taxon_1094470_Acinetobacter_baumannii.csv,taxon_1094470_Acinetobacter_baumannii,29,29,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1094470_Acinetobacter_baumannii_mapped.csv
amr_taxon_1094471_Acinetobacter_baumannii.csv,taxon_1094471_Acinetobacter_baumannii,29,29,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1094471_Acinetobacter_baumannii_mapped.csv
amr_taxon_1094474_Acinetobacter_baumannii.csv,taxon_1094474_Acinetobacter_baumannii,29,29,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1094474_Acinetobacter_baumannii_mapped.csv
amr_taxon_1094475_Acinetobacter_baumannii.csv,taxon_1094475_Acinetobacter_baumannii,29,29,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1094475_Acinetobacter_baumannii_mapped.csv
amr_taxon_1094477_Acinetobacter_baumannii.csv,taxon_1094477_Acinetobacter_baumannii,29,29,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1094477_Acinetobacter_baumannii_mapped.csv
amr_taxon_1094478_Acinetobacter_baumannii.csv,taxon_1094478_Acinetobacter_baumannii,29,29,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1094478_Acinetobacter_baumannii_mapped.csv
amr_taxon_1094479_Acinetobacter_baumannii.csv,taxon_1094479_Acinetobacter_baumannii,29,29,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1094479_Acinetobacter_baumannii_mapped.csv
amr_taxon_1094480_Acinetobacter_baumannii.csv,taxon_1094480_Acinetobacter_baumannii,29,29,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1094480_Acinetobacter_baumannii_mapped.csv
amr_taxon_1094481_Acinetobacter_baumannii.csv,taxon_1094481_Acinetobacter_baumannii,29,29,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1094481_Acinetobacter_baumannii_mapped.csv
amr_taxon_1094482_Acinetobacter_baumannii.csv,taxon_1094482_Acinetobacter_baumannii,29,29,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1094482_Acinetobacter_baumannii_mapped.csv
amr_taxon_1094483_Acinetobacter_baumannii.csv,taxon_1094483_Acinetobacter_baumannii,29,29,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1094483_Acinetobacter_baumannii_mapped.csv
amr_taxon_1094484_Acinetobacter_baumannii.csv,taxon_1094484_Acinetobacter_baumannii,29,29,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1094484_Acinetobacter_baumannii_mapped.csv
amr_taxon_1094486_Acinetobacter_baumannii.csv,taxon_1094486_Acinetobacter_baumannii,29,29,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1094486_Acinetobacter_baumannii_mapped.csv
amr_taxon_1094487_Acinetobacter_baumannii.csv,taxon_1094487_Acinetobacter_baumannii,29,29,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1094487_Acinetobacter_baumannii_mapped.csv
amr_taxon_1094488_Acinetobacter_baumannii.csv,taxon_1094488_Acinetobacter_baumannii,29,29,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1094488_Acinetobacter_baumannii_mapped.csv
amr_taxon_1094506_Salmonella_enterica.csv,taxon_1094506_Salmonella_enterica,38,38,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1094506_Salmonella_enterica_mapped.csv
amr_taxon_1096995_Acinetobacter_baumannii.csv,taxon_1096995_Acinetobacter_baumannii,87,87,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1096995_Acinetobacter_baumannii_mapped.csv
amr_taxon_1096996_Acinetobacter_baumannii.csv,taxon_1096996_Acinetobacter_baumannii,59,59,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1096996_Acinetobacter_baumannii_mapped.csv
amr_taxon_1096997_Acinetobacter_baumannii.csv,taxon_1096997_Acinetobacter_baumannii,117,117,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1096997_Acinetobacter_baumannii_mapped.csv
amr_taxon_1097579_Escherichia_coli.csv,taxon_1097579_Escherichia_coli,63,63,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1097579_Escherichia_coli_mapped.csv
amr_taxon_1097669_Mycobacterium_tuberculosis.csv,taxon_1097669_Mycobacterium_tuberculosis,43,43,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1097669_Mycobacterium_tuberculosis_mapped.csv
amr_taxon_1100841_Acinetobacter_baumannii.csv,taxon_1100841_Acinetobacter_baumannii,29,29,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1100841_Acinetobacter_baumannii_mapped.csv
amr_taxon_1100842_Acinetobacter_baumannii.csv,taxon_1100842_Acinetobacter_baumannii,29,29,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1100842_Acinetobacter_baumannii_mapped.csv
amr_taxon_1100843_Acinetobacter_baumannii.csv,taxon_1100843_Acinetobacter_baumannii,29,29,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1100843_Acinetobacter_baumannii_mapped.csv
amr_taxon_1100844_Acinetobacter_baumannii.csv,taxon_1100844_Acinetobacter_baumannii,29,29,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1100844_Acinetobacter_baumannii_mapped.csv
amr_taxon_1100845_Acinetobacter_baumannii.csv,taxon_1100845_Acinetobacter_baumannii,29,29,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1100845_Acinetobacter_baumannii_mapped.csv
amr_taxon_1100846_Acinetobacter_baumannii.csv,taxon_1100846_Acinetobacter_baumannii,29,29,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1100846_Acinetobacter_baumannii_mapped.csv
amr_taxon_1100847_Acinetobacter_baumannii.csv,taxon_1100847_Acinetobacter_baumannii,29,29,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1100847_Acinetobacter_baumannii_mapped.csv
amr_taxon_1101440_Escherichia_coli.csv,taxon_1101440_Escherichia_coli,63,63,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1101440_Escherichia_coli_mapped.csv
amr_taxon_1104326_Enterobacter_cloacae.csv,taxon_1104326_Enterobacter_cloacae,7,7,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1104326_Enterobacter_cloacae_mapped.csv
amr_taxon_1105115_Streptococcus_pneumoniae.csv,taxon_1105115_Streptococcus_pneumoniae,43,43,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1105115_Streptococcus_pneumoniae_mapped.csv
amr_taxon_1105116_Streptococcus_pneumoniae.csv,taxon_1105116_Streptococcus_pneumoniae,43,43,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1105116_Streptococcus_pneumoniae_mapped.csv
amr_taxon_1105117_Streptococcus_pneumoniae.csv,taxon_1105117_Streptococcus_pneumoniae,43,43,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1105117_Streptococcus_pneumoniae_mapped.csv
amr_taxon_1105118_Streptococcus_pneumoniae.csv,taxon_1105118_Streptococcus_pneumoniae,43,43,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1105118_Streptococcus_pneumoniae_mapped.csv
amr_taxon_1105119_Streptococcus_pneumoniae.csv,taxon_1105119_Streptococcus_pneumoniae,43,43,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1105119_Streptococcus_pneumoniae_mapped.csv
amr_taxon_1105120_Streptococcus_pneumoniae.csv,taxon_1105120_Streptococcus_pneumoniae,43,43,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1105120_Streptococcus_pneumoniae_mapped.csv
amr_taxon_1105121_Streptococcus_pneumoniae.csv,taxon_1105121_Streptococcus_pneumoniae,43,43,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1105121_Streptococcus_pneumoniae_mapped.csv
amr_taxon_1105330_Escherichia_coli.csv,taxon_1105330_Escherichia_coli,63,63,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1105330_Escherichia_coli_mapped.csv
amr_taxon_1110693_Escherichia_coli.csv,taxon_1110693_Escherichia_coli,252,252,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1110693_Escherichia_coli_mapped.csv
amr_taxon_1111072_Campylobacter_jejuni.csv,taxon_1111072_Campylobacter_jejuni,12,12,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1111072_Campylobacter_jejuni_mapped.csv
amr_taxon_1111073_Campylobacter_jejuni.csv,taxon_1111073_Campylobacter_jejuni,12,12,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1111073_Campylobacter_jejuni_mapped.csv
amr_taxon_1111074_Campylobacter_jejuni.csv,taxon_1111074_Campylobacter_jejuni,12,12,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1111074_Campylobacter_jejuni_mapped.csv
amr_taxon_1111075_Campylobacter_jejuni.csv,taxon_1111075_Campylobacter_jejuni,12,12,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1111075_Campylobacter_jejuni_mapped.csv
amr_taxon_1111076_Campylobacter_jejuni.csv,taxon_1111076_Campylobacter_jejuni,12,12,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1111076_Campylobacter_jejuni_mapped.csv
amr_taxon_1112349_Staphylococcus_aureus.csv,taxon_1112349_Staphylococcus_aureus,15,15,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1112349_Staphylococcus_aureus_mapped.csv
amr_taxon_1115997_Escherichia_coli.csv,taxon_1115997_Escherichia_coli,63,63,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1115997_Escherichia_coli_mapped.csv
amr_taxon_1115998_Escherichia_coli.csv,taxon_1115998_Escherichia_coli,63,63,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1115998_Escherichia_coli_mapped.csv
amr_taxon_1115999_Escherichia_coli.csv,taxon_1115999_Escherichia_coli,63,63,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1115999_Escherichia_coli_mapped.csv
amr_taxon_1116000_Escherichia_coli.csv,taxon_1116000_Escherichia_coli,63,63,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1116000_Escherichia_coli_mapped.csv
amr_taxon_1116001_Escherichia_coli.csv,taxon_1116001_Escherichia_coli,63,63,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1116001_Escherichia_coli_mapped.csv
amr_taxon_1116002_Escherichia_coli.csv,taxon_1116002_Escherichia_coli,63,63,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1116002_Escherichia_coli_mapped.csv
amr_taxon_1116003_Escherichia_coli.csv,taxon_1116003_Escherichia_coli,63,63,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1116003_Escherichia_coli_mapped.csv
amr_taxon_1116004_Escherichia_coli.csv,taxon_1116004_Escherichia_coli,63,63,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1116004_Escherichia_coli_mapped.csv
amr_taxon_1116005_Escherichia_coli.csv,taxon_1116005_Escherichia_coli,63,63,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1116005_Escherichia_coli_mapped.csv
amr_taxon_1116006_Escherichia_coli.csv,taxon_1116006_Escherichia_coli,63,63,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1116006_Escherichia_coli_mapped.csv
amr_taxon_1116007_Escherichia_coli.csv,taxon_1116007_Escherichia_coli,63,63,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1116007_Escherichia_coli_mapped.csv
amr_taxon_1116008_Escherichia_coli.csv,taxon_1116008_Escherichia_coli,63,63,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1116008_Escherichia_coli_mapped.csv
amr_taxon_1116009_Escherichia_coli.csv,taxon_1116009_Escherichia_coli,63,63,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1116009_Escherichia_coli_mapped.csv
amr_taxon_1116010_Escherichia_coli.csv,taxon_1116010_Escherichia_coli,63,63,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1116010_Escherichia_coli_mapped.csv
amr_taxon_1116011_Escherichia_coli.csv,taxon_1116011_Escherichia_coli,63,63,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1116011_Escherichia_coli_mapped.csv
amr_taxon_1116012_Escherichia_coli.csv,taxon_1116012_Escherichia_coli,63,63,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1116012_Escherichia_coli_mapped.csv
amr_taxon_1116013_Escherichia_coli.csv,taxon_1116013_Escherichia_coli,63,63,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1116013_Escherichia_coli_mapped.csv
amr_taxon_1116014_Escherichia_coli.csv,taxon_1116014_Escherichia_coli,63,63,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1116014_Escherichia_coli_mapped.csv
amr_taxon_1116015_Escherichia_coli.csv,taxon_1116015_Escherichia_coli,63,63,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1116015_Escherichia_coli_mapped.csv
amr_taxon_1116016_Escherichia_coli.csv,taxon_1116016_Escherichia_coli,63,63,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1116016_Escherichia_coli_mapped.csv
amr_taxon_1116017_Escherichia_coli.csv,taxon_1116017_Escherichia_coli,63,63,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1116017_Escherichia_coli_mapped.csv
amr_taxon_1116018_Escherichia_coli.csv,taxon_1116018_Escherichia_coli,63,63,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1116018_Escherichia_coli_mapped.csv
amr_taxon_1116019_Escherichia_coli.csv,taxon_1116019_Escherichia_coli,63,63,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1116019_Escherichia_coli_mapped.csv
amr_taxon_1116020_Escherichia_coli.csv,taxon_1116020_Escherichia_coli,63,63,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1116020_Escherichia_coli_mapped.csv
amr_taxon_1116021_Escherichia_coli.csv,taxon_1116021_Escherichia_coli,63,63,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1116021_Escherichia_coli_mapped.csv
amr_taxon_1116022_Escherichia_coli.csv,taxon_1116022_Escherichia_coli,63,63,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1116022_Escherichia_coli_mapped.csv
amr_taxon_1116023_Escherichia_coli.csv,taxon_1116023_Escherichia_coli,63,63,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1116023_Escherichia_coli_mapped.csv
amr_taxon_1116024_Escherichia_coli.csv,taxon_1116024_Escherichia_coli,63,63,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1116024_Escherichia_coli_mapped.csv
amr_taxon_1116025_Escherichia_coli.csv,taxon_1116025_Escherichia_coli,63,63,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1116025_Escherichia_coli_mapped.csv
amr_taxon_1116026_Escherichia_coli.csv,taxon_1116026_Escherichia_coli,63,63,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1116026_Escherichia_coli_mapped.csv
amr_taxon_1116027_Escherichia_coli.csv,taxon_1116027_Escherichia_coli,63,63,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1116027_Escherichia_coli_mapped.csv
amr_taxon_1116028_Escherichia_coli.csv,taxon_1116028_Escherichia_coli,63,63,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1116028_Escherichia_coli_mapped.csv
amr_taxon_1116029_Escherichia_coli.csv,taxon_1116029_Escherichia_coli,63,63,0,100.0,C:\Users\HP\OneDrive - Higher Education Commission\Desktop\FYP1\mapped_output\amr_taxon_1116029_Escherichia_coli_mapped.csv
