taxon_id,name,rank,species_taxon_id,species_name,genus_taxon_id,genus_name
353569,"Salmonella enterica subsp. enterica serovar 4,12:i:-",no rank,28901,Salmonella enterica,590,Salmonella
354242,Campylobacter jejuni subsp. jejuni 81-176,strain,197,Campylobacter jejuni,194,Campylobacter
354276,Enterobacter cloacae complex,species group,,,547,Enterobacter
356621,Salmonella enterica subsp. enterica serovar Westhampton,no rank,28901,Salmonella enterica,590,Salmonella
357276,Phocaeicola dorei,species,357276,Phocaeicola dorei,909656,Phocaeicola
358709,Escherichia coli 101-1,strain,562,Escherichia coli,561,Escherichia
358771,Salmonella enterica subsp. enterica serovar Kedougou,no rank,28901,Salmonella enterica,590,Salmonella
359786,Staphylococcus aureus subsp. aureus JH9,strain,1280,Staphylococcus aureus,1279,Staphylococcus
359787,Staphylococcus aureus subsp. aureus JH1,strain,1280,Staphylococcus aureus,1279,Staphylococcus
360108,Campylobacter jejuni subsp. jejuni 260.94,strain,197,Campylobacter jejuni,194,Campylobacter
360109,Campylobacter jejuni subsp. doylei 269.97,strain,197,Campylobacter jejuni,194,Campylobacter
360110,Campylobacter jejuni subsp. jejuni 84-25,strain,197,Campylobacter jejuni,194,Campylobacter
360111,Campylobacter jejuni subsp. jejuni CF93-6,strain,197,Campylobacter jejuni,194,Campylobacter
360112,Campylobacter jejuni subsp. jejuni HB93-13,strain,197,Campylobacter jejuni,194,Campylobacter
362663,Escherichia coli 536,strain,562,Escherichia coli,561,Escherichia
363568,Salmonella enterica subsp. enterica serovar Sendai,no rank,28901,Salmonella enterica,590,Salmonella
363569,Salmonella enterica subsp. enterica serovar Javiana,no rank,28901,Salmonella enterica,590,Salmonella
364106,Escherichia coli UTI89,strain,562,Escherichia coli,561,Escherichia
367181,Salmonella enterica subsp. enterica serovar Newlands,no rank,28901,Salmonella enterica,590,Salmonella
367830,Staphylococcus aureus subsp. aureus USA300,strain,1280,Staphylococcus aureus,1279,Staphylococcus
371601,Bacteroides xylanisolvens,species,371601,Bacteroides xylanisolvens,816,Bacteroides
373045,Escherichia coli O111:NM,no rank,562,Escherichia coli,561,Escherichia
373153,Streptococcus pneumoniae D39,strain,1313,Streptococcus pneumoniae,1301,Streptococcus
373384,Shigella flexneri 5 str. 8401,strain,623,Shigella flexneri,620,Shigella
374923,Shigella flexneri 1a,serotype,623,Shigella flexneri,620,Shigella
376725,Escherichia coli O103:H2,no rank,562,Escherichia coli,561,Escherichia
381754,Pseudomonas paraeruginosa PA7,strain,2994495,Pseudomonas paraeruginosa,286,Pseudomonas
386585,Escherichia coli O157:H7 str. Sakai,strain,562,Escherichia coli,561,Escherichia
388272,Pseudomonas aeruginosa PACS2,strain,287,Pseudomonas aeruginosa,286,Pseudomonas
395095,Mycobacterium tuberculosis str. Haarlem,strain,1773,Mycobacterium tuberculosis,1763,Mycobacterium
397448,Escherichia coli O119:H6,serotype,562,Escherichia coli,561,Escherichia
399583,Salmonella enterica subsp. enterica serovar Blegdam,no rank,28901,Salmonella enterica,590,Salmonella
399586,Salmonella enterica subsp. enterica serovar Orion,no rank,28901,Salmonella enterica,590,Salmonella
399587,Salmonella enterica subsp. enterica serovar Rissen,no rank,28901,Salmonella enterica,590,Salmonella
400667,Acinetobacter baumannii ATCC 17978,strain,470,Acinetobacter baumannii,469,Acinetobacter
404399,Escherichia coli O26,serogroup,562,Escherichia coli,561,Escherichia
405416,Acinetobacter baumannii ACICU,strain,470,Acinetobacter baumannii,469,Acinetobacter
405955,Escherichia coli APEC O1,strain,562,Escherichia coli,561,Escherichia
406556,Streptococcus pneumoniae SP3-BS71,strain,1313,Streptococcus pneumoniae,1301,Streptococcus
406557,Streptococcus pneumoniae SP6-BS73,strain,1313,Streptococcus pneumoniae,1301,Streptococcus
406558,Streptococcus pneumoniae SP9-BS68,strain,1313,Streptococcus pneumoniae,1301,Streptococcus
406559,Streptococcus pneumoniae SP11-BS70,strain,1313,Streptococcus pneumoniae,1301,Streptococcus
406560,Streptococcus pneumoniae SP14-BS69,strain,1313,Streptococcus pneumoniae,1301,Streptococcus
406561,Streptococcus pneumoniae SP18-BS74,strain,1313,Streptococcus pneumoniae,1301,Streptococcus
406562,Streptococcus pneumoniae SP19-BS75,strain,1313,Streptococcus pneumoniae,1301,Streptococcus
406563,Streptococcus pneumoniae SP23-BS72,strain,1313,Streptococcus pneumoniae,1301,Streptococcus
407148,Campylobacter jejuni subsp. jejuni 81116,strain,197,Campylobacter jejuni,194,Campylobacter
409438,Escherichia coli SE11,strain,562,Escherichia coli,561,Escherichia
413997,Escherichia coli B str. REL606,strain,562,Escherichia coli,561,Escherichia
418127,Staphylococcus aureus subsp. aureus Mu3,strain,1280,Staphylococcus aureus,1279,Staphylococcus
419947,Mycobacterium tuberculosis H37Ra,strain,1773,Mycobacterium tuberculosis,1763,Mycobacterium
423368,Salmonella enterica subsp. enterica serovar Newport str. SL254,strain,28901,Salmonella enterica,590,Salmonella
424717,Shigella flexneri 3a,serotype,623,Shigella flexneri,620,Shigella
424719,Shigella flexneri 6,serotype,623,Shigella flexneri,620,Shigella
424720,Shigella flexneri Y,serotype,623,Shigella flexneri,620,Shigella
426430,Staphylococcus aureus subsp. aureus str. Newman,strain,1280,Staphylococcus aureus,1279,Staphylococcus
431946,Escherichia coli SE15,strain,562,Escherichia coli,561,Escherichia
436295,Salmonella enterica subsp. enterica serovar Poona,no rank,28901,Salmonella enterica,590,Salmonella
439184,Escherichia coli RS218,strain,562,Escherichia coli,561,Escherichia
439842,Salmonella enterica subsp. enterica serovar Kentucky str. CVM29188,strain,28901,Salmonella enterica,590,Salmonella
439843,Salmonella enterica subsp. enterica serovar Schwarzengrund str. CVM19633,strain,28901,Salmonella enterica,590,Salmonella
439846,Salmonella enterica subsp. enterica serovar Saintpaul str. SARA23,strain,28901,Salmonella enterica,590,Salmonella
439847,Salmonella enterica subsp. enterica serovar Saintpaul str. SARA29,strain,28901,Salmonella enterica,590,Salmonella
439851,Salmonella enterica subsp. enterica serovar Dublin str. CT_02021853,strain,28901,Salmonella enterica,590,Salmonella
439855,Escherichia coli SMS-3-5,strain,562,Escherichia coli,561,Escherichia
440524,"Salmonella enterica subsp. enterica serovar 4,[5],12:i:-",no rank,28901,Salmonella enterica,590,Salmonella
440534,"Salmonella enterica subsp. enterica serovar 4,[5],12:i:- str. CVM23701",strain,28901,Salmonella enterica,590,Salmonella
443149,Mycobacterium tuberculosis CCDC5079,strain,1773,Mycobacterium tuberculosis,1763,Mycobacterium
443150,Mycobacterium tuberculosis CCDC5180,strain,1773,Mycobacterium tuberculosis,1763,Mycobacterium
444447,Escherichia coli O157:H7 str. EC4206,strain,562,Escherichia coli,561,Escherichia
444448,Escherichia coli O157:H7 str. EC4045,strain,562,Escherichia coli,561,Escherichia
444449,Escherichia coli O157:H7 str. EC4042,strain,562,Escherichia coli,561,Escherichia
444450,Escherichia coli O157:H7 str. EC4115,strain,562,Escherichia coli,561,Escherichia
444451,Escherichia coli O157:H7 str. EC4196,strain,562,Escherichia coli,561,Escherichia
444452,Escherichia coli O157:H7 str. EC4113,strain,562,Escherichia coli,561,Escherichia
444453,Escherichia coli O157:H7 str. EC4076,strain,562,Escherichia coli,561,Escherichia
444454,Escherichia coli O157:H7 str. EC4024,strain,562,Escherichia coli,561,Escherichia
450394,Staphylococcus aureus subsp. aureus USA300_TCH959,no rank,1280,Staphylococcus aureus,1279,Staphylococcus
451515,Staphylococcus aureus subsp. aureus USA300_FPR3757,no rank,1280,Staphylococcus aureus,1279,Staphylococcus
451516,Staphylococcus aureus subsp. aureus USA300_TCH1516,no rank,1280,Staphylococcus aureus,1279,Staphylococcus
452948,Staphylococcus aureus 930918-3,strain,1280,Staphylococcus aureus,1279,Staphylococcus
453361,Streptococcus pneumoniae CDC1087-00,strain,1313,Streptococcus pneumoniae,1301,Streptococcus
453362,Streptococcus pneumoniae CDC1873-00,strain,1313,Streptococcus pneumoniae,1301,Streptococcus
453363,Streptococcus pneumoniae SP195,strain,1313,Streptococcus pneumoniae,1301,Streptococcus
453364,Streptococcus pneumoniae CDC0288-04,strain,1313,Streptococcus pneumoniae,1301,Streptococcus
453365,Streptococcus pneumoniae CDC3059-06,strain,1313,Streptococcus pneumoniae,1301,Streptococcus
453366,Streptococcus pneumoniae MLV-016,strain,1313,Streptococcus pneumoniae,1301,Streptococcus
454164,Salmonella enterica subsp. enterica serovar Heidelberg str. SL486,strain,28901,Salmonella enterica,590,Salmonella
454165,Salmonella enterica subsp. enterica serovar Schwarzengrund str. SL480,strain,28901,Salmonella enterica,590,Salmonella
454166,Salmonella enterica subsp. enterica serovar Agona str. SL483,strain,28901,Salmonella enterica,590,Salmonella
454167,Salmonella enterica subsp. enterica serovar Javiana str. GA_MM04042433,strain,28901,Salmonella enterica,590,Salmonella
454168,Salmonella enterica subsp. enterica serovar Newport str. SL317,strain,28901,Salmonella enterica,590,Salmonella
454169,Salmonella enterica subsp. enterica serovar Heidelberg str. SL476,strain,28901,Salmonella enterica,590,Salmonella
454231,Salmonella enterica subsp. enterica serovar Kentucky str. CDC 191,strain,28901,Salmonella enterica,590,Salmonella
455227,Staphylococcus aureus D30,strain,1280,Staphylococcus aureus,1279,Staphylococcus
458197,Serratia nematodiphila,species,458197,Serratia nematodiphila,613,Serratia
465516,Salmonella enterica subsp. enterica serovar Hadar str. RI_05P066,strain,28901,Salmonella enterica,590,Salmonella
465517,Salmonella enterica subsp. enterica serovar Virchow str. SL491,strain,28901,Salmonella enterica,590,Salmonella
465518,Salmonella enterica subsp. enterica serovar Weltevreden str. HI_N05-537,strain,28901,Salmonella enterica,590,Salmonella
469008,Escherichia coli BL21(DE3),strain,562,Escherichia coli,561,Escherichia
475609,Escherichia coli chi7122,strain,562,Escherichia coli,561,Escherichia
476213,Salmonella enterica subsp. enterica serovar Paratyphi C str. RKS4594,strain,28901,Salmonella enterica,590,Salmonella
478004,Escherichia coli O157:H7 str. EC4401,strain,562,Escherichia coli,561,Escherichia
478005,Escherichia coli O157:H7 str. EC4486,strain,562,Escherichia coli,561,Escherichia
478006,Escherichia coli O157:H7 str. EC4501,strain,562,Escherichia coli,561,Escherichia
478007,Escherichia coli O157:H7 str. EC508,strain,562,Escherichia coli,561,Escherichia
478008,Escherichia coli O157:H7 str. EC869,strain,562,Escherichia coli,561,Escherichia
478433,Mycobacterium tuberculosis KZN 4207,strain,1773,Mycobacterium tuberculosis,1763,Mycobacterium
478434,Mycobacterium tuberculosis KZN 1435,strain,1773,Mycobacterium tuberculosis,1763,Mycobacterium
478435,Mycobacterium tuberculosis KZN 605,strain,1773,Mycobacterium tuberculosis,1763,Mycobacterium
478547,Campylobacter jejuni subsp. jejuni CG8421,strain,197,Campylobacter jejuni,194,Campylobacter
480119,Acinetobacter baumannii AB0057,strain,470,Acinetobacter baumannii,469,Acinetobacter
481805,Escherichia coli ATCC 8739,strain,562,Escherichia coli,561,Escherichia
482628,Campylobacter jejuni subsp. jejuni BH-01-0142,strain,197,Campylobacter jejuni,194,Campylobacter
483687,Salmonella enterica subsp. enterica serovar Concord,no rank,28901,Salmonella enterica,590,Salmonella
484021,Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044,strain,573,Klebsiella pneumoniae,570,Klebsiella
486990,Salmonella enterica subsp. enterica serovar Copenhagen,no rank,28901,Salmonella enterica,590,Salmonella
486993,Salmonella enterica subsp. enterica serovar Eastbourne,no rank,28901,Salmonella enterica,590,Salmonella
486994,Salmonella enterica subsp. enterica serovar Hvittingfoss,no rank,28901,Salmonella enterica,590,Salmonella
486996,Salmonella enterica subsp. enterica serovar Kunzendorf,no rank,28901,Salmonella enterica,590,Salmonella
486997,Salmonella enterica subsp. enterica serovar Lille,no rank,28901,Salmonella enterica,590,Salmonella
486998,Salmonella enterica subsp. enterica serovar Litchfield,no rank,28901,Salmonella enterica,590,Salmonella
486999,Salmonella enterica subsp. enterica serovar Meleagridis,no rank,28901,Salmonella enterica,590,Salmonella
487000,Salmonella enterica subsp. enterica serovar Molade,no rank,28901,Salmonella enterica,590,Salmonella
487002,Salmonella enterica subsp. enterica serovar Singapore,no rank,28901,Salmonella enterica,590,Salmonella
487004,Salmonella enterica subsp. enterica serovar Uganda,no rank,28901,Salmonella enterica,590,Salmonella
487213,Streptococcus pneumoniae Taiwan19F-14,strain,1313,Streptococcus pneumoniae,1301,Streptococcus
487214,Streptococcus pneumoniae Hungary19A-6,strain,1313,Streptococcus pneumoniae,1301,Streptococcus
488221,Streptococcus pneumoniae 70585,strain,1313,Streptococcus pneumoniae,1301,Streptococcus
488222,Streptococcus pneumoniae JJA,strain,1313,Streptococcus pneumoniae,1301,Streptococcus
488223,Streptococcus pneumoniae P1031,strain,1313,Streptococcus pneumoniae,1301,Streptococcus
488447,Burkholderia contaminans,species,488447,Burkholderia contaminans,32008,Burkholderia
488477,Escherichia coli F18+,strain,562,Escherichia coli,561,Escherichia
496064,Salmonella enterica subsp. enterica serovar Typhi str. E98-3139,strain,28901,Salmonella enterica,590,Salmonella
496065,Salmonella enterica subsp. enterica serovar Typhi str. AG3,strain,28901,Salmonella enterica,590,Salmonella
496066,Salmonella enterica subsp. enterica serovar Typhi str. M223,strain,28901,Salmonella enterica,590,Salmonella
496067,Salmonella enterica subsp. enterica serovar Typhi str. J185,strain,28901,Salmonella enterica,590,Salmonella
496068,Salmonella enterica subsp. enterica serovar Typhi str. E98-2068,strain,28901,Salmonella enterica,590,Salmonella
497738,Streptococcus pneumoniae SV35,strain,1313,Streptococcus pneumoniae,1301,Streptococcus
497739,Streptococcus pneumoniae SV36,strain,1313,Streptococcus pneumoniae,1301,Streptococcus
497962,Streptococcus pneumoniae SP14-BS292,strain,1313,Streptococcus pneumoniae,1301,Streptococcus
497963,Streptococcus pneumoniae SP-BS293,strain,1313,Streptococcus pneumoniae,1301,Streptococcus
497973,Salmonella enterica subsp. enterica serovar Typhi str. E98-0664,strain,28901,Salmonella enterica,590,Salmonella
497974,Salmonella enterica subsp. enterica serovar Typhi str. E02-1180,strain,28901,Salmonella enterica,590,Salmonella
497975,Salmonella enterica subsp. enterica serovar Typhi str. E01-6750,strain,28901,Salmonella enterica,590,Salmonella
497976,Salmonella enterica subsp. enterica serovar Typhi str. E00-7866,strain,28901,Salmonella enterica,590,Salmonella
497977,Salmonella enterica subsp. enterica serovar Typhi str. 404ty,strain,28901,Salmonella enterica,590,Salmonella
497978,Acinetobacter baumannii MDR-ZJ06,strain,470,Acinetobacter baumannii,469,Acinetobacter
497980,Streptococcus pneumoniae 459-5,strain,1313,Streptococcus pneumoniae,1301,Streptococcus
498388,Escherichia coli C,strain,562,Escherichia coli,561,Escherichia
502346,Escherichia coli O157:H7 str. TW14588,strain,562,Escherichia coli,561,Escherichia
505321,Staphylococcus aureus subsp. aureus str. CF-Marseille,strain,1280,Staphylococcus aureus,1279,Staphylococcus
507522,Klebsiella variicola 342,strain,244366,Klebsiella variicola,570,Klebsiella
509170,Acinetobacter baumannii SDF,strain,470,Acinetobacter baumannii,469,Acinetobacter
509173,Acinetobacter baumannii AYE,strain,470,Acinetobacter baumannii,469,Acinetobacter
509633,Pseudomonas aeruginosa PAb1,strain,287,Pseudomonas aeruginosa,286,Pseudomonas
511145,Escherichia coli str. K-12 substr. MG1655,no rank,562,Escherichia coli,561,Escherichia
511693,Escherichia coli BL21,strain,562,Escherichia coli,561,Escherichia
512566,Streptococcus pneumoniae G54,strain,1313,Streptococcus pneumoniae,1301,Streptococcus
512767,Streptococcus pneumoniae BS397,strain,1313,Streptococcus pneumoniae,1301,Streptococcus
512768,Streptococcus pneumoniae BS457,strain,1313,Streptococcus pneumoniae,1301,Streptococcus
512769,Streptococcus pneumoniae BS458,strain,1313,Streptococcus pneumoniae,1301,Streptococcus
515615,Mycobacterium tuberculosis 94_M4241A,strain,1773,Mycobacterium tuberculosis,1763,Mycobacterium
515616,Mycobacterium tuberculosis 02_1987,strain,1773,Mycobacterium tuberculosis,1763,Mycobacterium
515617,Mycobacterium tuberculosis T92,strain,1773,Mycobacterium tuberculosis,1763,Mycobacterium
516950,Streptococcus pneumoniae CGSP14,strain,1313,Streptococcus pneumoniae,1301,Streptococcus
520140,Mycobacterium tuberculosis EAS054,strain,1773,Mycobacterium tuberculosis,1763,Mycobacterium
520141,Mycobacterium tuberculosis T85,strain,1773,Mycobacterium tuberculosis,1763,Mycobacterium
521006,Neisseria gonorrhoeae NCCP11945,strain,485,Neisseria gonorrhoeae,482,Neisseria
